route_pt_time,route_id,latitude,longitude,route_pt_sequence
,190140,35.223014,-80.842268,10014
,200113,35.222166,-80.841275,10014
,210098,35.226728,-80.843772,10014
,210104,35.226728,-80.843772,10014
,220180,35.226692,-80.844535,10014
,220181,35.226692,-80.844535,10014
,230085,35.223014,-80.842268,10014
,230105,35.223014,-80.842268,10014
,260063,35.226843,-80.842661,10014
,270087,35.222161,-80.837141,20001
,340138,35.226422,-80.844211,20002
,340141,35.226422,-80.844211,20002
,350001,35.222258,-80.843366,20002
,350015,35.221788,-80.844066,10014
,40070,35.225626,-80.836379,10014
,40x0127,35.227221,-80.840632,10014
,48x0094,35.226726,-80.844575,20001
,50062,35.222258,-80.843366,20002
,60058,35.223014,-80.842268,10014
,62x0122,35.226692,-80.844535,20004
,64x0064,35.227221,-80.840632,10014
,70249,35.226655,-80.842444,10014
,70250,35.226655,-80.842444,10014
,70258,35.226655,-80.842444,10014
,70262,35.226292,-80.844061,10014
,70263,35.226292,-80.844061,10014
,70264,35.226292,-80.844061,10014
,70268,35.226292,-80.844061,10014
,74x0083,35.227221,-80.840632,10014
,77x0156,35.226726,-80.844575,20001
,77x0157,35.226726,-80.844575,20001
,77x0159,35.226726,-80.844575,20001
,80105,35.226692,-80.844535,10014
,85x0066,35.226726,-80.844575,20001
,870001,35.222166,-80.841275,10014
,90149,35.222161,-80.837141,20001
,90153,35.222161,-80.837141,20001
,100078,35.223014,-80.842268,10015
,170082,35.22402,-80.83649,20001
,100089,35.223014,-80.842268,10015
,10157,35.226671,-80.842462,10015
,10161,35.226671,-80.842462,10015
,10169,35.226671,-80.842462,10015
,110295,35.226422,-80.844211,10015
,140052,35.223014,-80.842268,10015
,140059,35.223014,-80.842268,10015
,150102,35.222857,-80.842084,10015
,160169,35.226422,-80.844211,10015
,160171,35.226422,-80.844211,10015
,170082,35.22402,-80.83649,10014
,170083,35.224020,-80.836490,20001
,170092,35.224020,-80.836490,20001
,170094,35.224020,-80.836490,20001
,170095,35.224020,-80.836490,20001
,170105,35.224056,-80.836438,20002
,170106,35.224056,-80.836438,20002
,190138,35.222780,-80.842611,10015
,190140,35.222780,-80.842611,10015
,200113,35.221763,-80.840810,10015
,210098,35.226873,-80.843564,10015
,210104,35.226873,-80.843564,10015
,220180,35.226892,-80.844774,10015
,220181,35.226892,-80.844774,10015
,230085,35.222857,-80.842084,10015
,230105,35.222857,-80.842084,10015
,260063,35.226843,-80.842661,20001
,270087,35.222103,-80.837074,20002
,340138,35.226519,-80.844324,20003
,340141,35.226519,-80.844324,20003
,350001,35.221993,-80.843762,20003
,350015,35.221580,-80.844363,10015
,40070,35.225910,-80.835960,10015
,40x0127,35.227224,-80.840625,10015
,48x0094,35.226892,-80.844774,20002
,50062,35.221993,-80.843762,20003
,60058,35.222857,-80.842084,10015
,62x0122,35.226892,-80.844774,20005
,64x0064,35.227224,-80.840625,10015
,70249,35.226671,-80.842462,10015
,70250,35.226671,-80.842462,10015
,70258,35.226671,-80.842462,10015
,70262,35.226293,-80.844061,10015
,70263,35.226293,-80.844061,10015
,70264,35.226422,-80.844211,10015
,70268,35.226293,-80.844061,10015
,74x0083,35.227224,-80.840625,10015
,77x0156,35.226892,-80.844774,20002
,77x0157,35.226892,-80.844774,20002
,77x0159,35.226892,-80.844774,20002
,80105,35.226892,-80.844774,10015
,85x0066,35.226892,-80.844774,20002
,870001,35.222309,-80.841090,10015
,90149,35.222103,-80.837074,20002
,90153,35.222103,-80.837074,20002
,100078,35.222780,-80.842611,10016
,170082,35.224056,-80.836438,20002
,100089,35.222780,-80.842611,10016
,10157,35.226831,-80.842646,10016
,10161,35.226831,-80.842646,10016
,10169,35.226831,-80.842646,10016
,110295,35.226554,-80.844016,10016
,140052,35.222857,-80.842084,10016
,140059,35.222857,-80.842084,10016
,150102,35.222665,-80.841855,10016
,160169,35.226318,-80.844356,10016
,160171,35.226318,-80.844356,10016
,170082,35.22402,-80.83649,20001
,170083,35.224056,-80.836438,20002
,170092,35.224056,-80.836438,20002
,170094,35.224056,-80.836438,20002
,170095,35.224056,-80.836438,20002
,170105,35.224368,-80.835999,20003
,170106,35.224368,-80.835999,20003
,190138,35.222651,-80.842786,10016
,190140,35.222651,-80.842786,10016
,200113,35.221495,-80.840499,10016
,210098,35.226873,-80.843564,20001
,210104,35.226873,-80.843564,20001
,220180,35.227016,-80.844921,10016
,220181,35.227016,-80.844921,10016
,230085,35.222665,-80.841855,10016
,230105,35.222665,-80.841855,10016
,260063,35.227041,-80.842892,20002
,270087,35.221828,-80.836746,20003
,340138,35.226692,-80.844535,20004
,340141,35.226692,-80.844535,20004
,350001,35.221788,-80.844066,20004
,350015,35.221400,-80.844613,10016
,40070,35.226018,-80.835802,10016
,40x0127,35.227292,-80.840526,10016
,48x0094,35.227016,-80.844921,20003
,50062,35.221788,-80.844066,20004
,60058,35.222665,-80.841855,10016
,62x0122,35.227016,-80.844921,20006
,64x0064,35.227292,-80.840526,10016
,70249,35.226831,-80.842646,10016
,70250,35.226831,-80.842646,10016
,70258,35.226831,-80.842646,10016
,70262,35.226293,-80.844061,20001
,70263,35.226293,-80.844061,20001
,70264,35.226519,-80.844324,10016
,70268,35.226293,-80.844061,20001
,74x0083,35.227292,-80.840526,10016
,77x0156,35.227016,-80.844921,20003
,77x0157,35.227016,-80.844921,20003
,77x0159,35.227016,-80.844921,20003
,80105,35.227016,-80.844921,10016
,85x0066,35.227016,-80.844921,20003
,870001,35.222646,-80.840632,10016
,90149,35.221828,-80.836746,20003
,90153,35.221828,-80.836746,20003
,100078,35.222651,-80.842786,10017
,170082,35.224368,-80.835999,20003
,100089,35.222651,-80.842786,10017
,10157,35.226843,-80.842661,10017
,10161,35.226843,-80.842661,10017
,10169,35.226843,-80.842661,10017
,110295,35.226728,-80.843772,10017
,140052,35.222665,-80.841855,10017
,140059,35.222665,-80.841855,10017
,150102,35.222620,-80.841801,10017
,160169,35.226076,-80.844709,10017
,160171,35.226076,-80.844709,10017
,170082,35.224056,-80.836438,20002
,170083,35.224368,-80.835999,20003
,170092,35.224368,-80.835999,20003
,170094,35.224368,-80.835999,20003
,170095,35.224368,-80.835999,20003
,170105,35.224477,-80.835848,20004
,170106,35.224477,-80.835848,20004
,190138,35.222592,-80.842865,10017
,190140,35.222592,-80.842865,10017
,200113,35.221495,-80.840499,20001
,210098,35.226888,-80.843542,20002
,210104,35.226888,-80.843542,20002
,220180,35.227175,-80.845122,10017
,220181,35.227175,-80.845122,10017
,230085,35.222620,-80.841801,10017
,230105,35.222620,-80.841801,10017
,260063,35.227206,-80.843087,20003
,270087,35.221517,-80.836397,20004
,340138,35.226892,-80.844774,20005
,340141,35.226892,-80.844774,20005
,350001,35.221580,-80.844363,20005
,350015,35.220984,-80.845233,10017
,40070,35.226018,-80.835802,20001
,40x0127,35.227679,-80.839983,10017
,48x0094,35.227175,-80.845122,20004
,50062,35.221580,-80.844363,20005
,60058,35.222620,-80.841801,10017
,62x0122,35.227175,-80.845122,20007
,64x0064,35.227679,-80.839983,10017
,70249,35.226843,-80.842661,10017
,70250,35.226843,-80.842661,10017
,70258,35.226843,-80.842661,10017
,70262,35.226422,-80.844211,20002
,70263,35.226422,-80.844211,20002
,70264,35.226692,-80.844535,10017
,70268,35.226422,-80.844211,20002
,74x0083,35.227679,-80.839983,10017
,77x0156,35.227175,-80.845122,20004
,77x0157,35.227175,-80.845122,20004
,77x0159,35.227175,-80.845122,20004
,80105,35.227175,-80.845122,10017
,85x0066,35.227175,-80.845122,20004
,870001,35.222685,-80.840580,10017
,90149,35.221517,-80.836397,20004
,90153,35.221517,-80.836397,20004
,100078,35.222592,-80.842865,10018
,170082,35.224477,-80.835848,20004
,100089,35.222592,-80.842865,10018
,10157,35.226843,-80.842661,20001
,10161,35.226843,-80.842661,20001
,10169,35.226843,-80.842661,20001
,110295,35.226873,-80.843564,10018
,140052,35.222620,-80.841801,10018
,140059,35.222620,-80.841801,10018
,150102,35.222336,-80.841473,10018
,160169,35.225835,-80.845052,10018
,160171,35.225835,-80.845052,10018
,170082,35.224368,-80.835999,20003
,170083,35.224477,-80.835848,20004
,170092,35.224477,-80.835848,20004
,170094,35.224477,-80.835848,20004
,170095,35.224477,-80.835848,20004
,170105,35.224766,-80.835436,20005
,170106,35.224766,-80.835436,20005
,190138,35.222377,-80.843187,10018
,190140,35.222377,-80.843187,10018
,200113,35.221312,-80.840287,20002
,210098,35.227108,-80.843228,20003
,210104,35.227108,-80.843228,20003
,220180,35.227340,-80.845310,10018
,220181,35.227340,-80.845310,10018
,230085,35.222336,-80.841473,10018
,230105,35.222336,-80.841473,10018
,260063,35.227338,-80.843237,20004
,270087,35.221236,-80.836090,20005
,340138,35.227016,-80.844921,20006
,340141,35.227016,-80.844921,20006
,350001,35.221400,-80.844613,20006
,350015,35.220802,-80.845500,10018
,40070,35.226065,-80.835733,20002
,40x0127,35.227777,-80.839847,10018
,48x0094,35.227340,-80.845310,20005
,50062,35.221400,-80.844613,20006
,60058,35.222336,-80.841473,10018
,62x0122,35.227340,-80.845310,20008
,64x0064,35.227777,-80.839847,10018
,70249,35.226843,-80.842661,20001
,70250,35.226843,-80.842661,20001
,70258,35.226843,-80.842661,20001
,70262,35.226519,-80.844324,20003
,70263,35.226519,-80.844324,20003
,70264,35.226726,-80.844575,10018
,70268,35.226519,-80.844324,20003
,74x0083,35.227848,-80.839749,10018
,77x0156,35.227340,-80.845310,20005
,77x0157,35.227340,-80.845310,20005
,77x0159,35.227340,-80.845310,20005
,80105,35.227340,-80.845310,10018
,85x0066,35.227340,-80.845310,20005
,870001,35.222873,-80.840323,10018
,90149,35.221236,-80.836090,20005
,90153,35.221236,-80.836090,20005
,100078,35.222377,-80.843187,10019
,170082,35.224766,-80.835436,20005
,100089,35.222377,-80.843187,10019
,10157,35.227041,-80.842892,20002
,10161,35.227041,-80.842892,20002
,10169,35.227041,-80.842892,20002
,110295,35.226873,-80.843564,20001
,140052,35.222336,-80.841473,10019
,140059,35.222336,-80.841473,10019
,150102,35.222250,-80.841370,10019
,160169,35.225828,-80.845062,10019
,160171,35.225828,-80.845062,10019
,170082,35.224477,-80.835848,20004
,170083,35.224766,-80.835436,20005
,170092,35.224766,-80.835436,20005
,170094,35.224766,-80.835436,20005
,170095,35.224766,-80.835436,20005
,170105,35.224899,-80.835252,20006
,170106,35.224899,-80.835252,20006
,190138,35.222377,-80.843187,20001
,190140,35.222377,-80.843187,20001
,200113,35.221161,-80.840113,20003
,210098,35.227206,-80.843087,20004
,210104,35.227206,-80.843087,20004
,220180,35.227485,-80.845478,10019
,220181,35.227485,-80.845478,10019
,230085,35.222250,-80.841370,10019
,230105,35.222250,-80.841370,10019
,260063,35.227657,-80.843613,20005
,270087,35.221201,-80.836049,20006
,340138,35.227175,-80.845122,20007
,340141,35.227175,-80.845122,20007
,350001,35.220984,-80.845233,20007
,350015,35.220937,-80.845644,10019
,40070,35.226076,-80.835716,20003
,40x0127,35.227777,-80.839847,20001
,48x0094,35.227485,-80.845478,20006
,50062,35.220984,-80.845233,20007
,60058,35.222250,-80.841370,10019
,62x0122,35.227213,-80.845485,20009
,64x0064,35.227777,-80.839847,20001
,70249,35.227041,-80.842892,20002
,70250,35.227041,-80.842892,20002
,70258,35.227041,-80.842892,20002
,70262,35.226692,-80.844535,20004
,70263,35.226692,-80.844535,20004
,70264,35.226726,-80.844575,20001
,70268,35.226692,-80.844535,20004
,74x0083,35.227971,-80.839581,10019
,77x0156,35.227485,-80.845478,20006
,77x0157,35.227485,-80.845478,20006
,77x0159,35.227485,-80.845478,20006
,80105,35.227485,-80.845478,10019
,85x0066,35.227485,-80.845478,20006
,870001,35.222960,-80.840194,10019
,90149,35.221201,-80.836049,20006
,90153,35.221201,-80.836049,20006
,100078,35.222377,-80.843187,20001
,170082,35.224899,-80.835252,20006
,100089,35.222377,-80.843187,20001
,10157,35.227206,-80.843087,20003
,10161,35.227206,-80.843087,20003
,10169,35.227206,-80.843087,20003
,110295,35.226888,-80.843542,20002
,140052,35.222250,-80.841370,10020
,140059,35.222250,-80.841370,10020
,150102,35.222166,-80.841275,10020
,160169,35.225828,-80.845062,20001
,160171,35.225828,-80.845062,20001
,170082,35.224766,-80.835436,20005
,170083,35.224899,-80.835252,20006
,170092,35.224899,-80.835252,20006
,170094,35.224899,-80.835252,20006
,170095,35.224899,-80.835252,20006
,170105,35.224899,-80.835252,30001
,170106,35.224899,-80.835252,30001
,190138,35.222258,-80.843366,20002
,190140,35.222258,-80.843366,20002
,200113,35.220659,-80.839523,20004
,210098,35.227318,-80.842928,20005
,210104,35.227318,-80.842928,20005
,220180,35.227590,-80.845605,10020
,220181,35.227590,-80.845605,10020
,230085,35.222166,-80.841275,10020
,230105,35.222166,-80.841275,10020
,260063,35.228000,-80.844012,20006
,270087,35.220860,-80.835676,20007
,340138,35.227340,-80.845310,20008
,340141,35.227340,-80.845310,20008
,350001,35.220802,-80.845500,20008
,350015,35.221358,-80.846106,10020
,40070,35.226121,-80.835650,20004
,40x0127,35.227848,-80.839749,20002
,48x0094,35.227590,-80.845605,20007
,50062,35.220802,-80.845500,20008
,60058,35.222166,-80.841275,10020
,62x0122,35.227146,-80.845597,20010
,64x0064,35.227848,-80.839749,20002
,70249,35.227206,-80.843087,20003
,70250,35.227206,-80.843087,20003
,70258,35.227206,-80.843087,20003
,70262,35.226726,-80.844575,20005
,70263,35.226726,-80.844575,20005
,70264,35.226892,-80.844774,20002
,70268,35.226726,-80.844575,20005
,74x0083,35.228218,-80.839228,10020
,77x0156,35.227590,-80.845605,20007
,77x0157,35.227590,-80.845605,20007
,77x0159,35.227590,-80.845605,20007
,80105,35.227590,-80.845605,10020
,85x0066,35.227590,-80.845605,20007
,870001,35.223179,-80.839911,10020
,90149,35.220860,-80.835676,20007
,90153,35.220860,-80.835676,20007
,100078,35.222258,-80.843366,20002
,170082,35.224899,-80.835252,30001
,100089,35.222258,-80.843366,20002
,10157,35.227338,-80.843237,20004
,10161,35.227338,-80.843237,20004
,10169,35.227338,-80.843237,20004
,110295,35.227108,-80.843228,20003
,140052,35.222166,-80.841275,10021
,140059,35.222166,-80.841275,10021
,150102,35.221763,-80.840810,10021
,160169,35.225661,-80.845306,20002
,160171,35.225661,-80.845306,20002
,170082,35.224899,-80.835252,20006
,170083,35.224899,-80.835252,30001
,170092,35.224899,-80.835252,30001
,170094,35.224899,-80.835252,30001
,170095,35.224899,-80.835252,30001
,170105,35.224969,-80.835156,30002
,170106,35.224969,-80.835156,30002
,190138,35.221993,-80.843762,20003
,190140,35.221993,-80.843762,20003
,200113,35.220113,-80.838901,20005
,210098,35.227568,-80.842566,20006
,210104,35.227568,-80.842566,20006
,220180,35.227590,-80.845605,20001
,220181,35.227590,-80.845605,20001
,230085,35.222309,-80.841090,10021
,230105,35.222309,-80.841090,10021
,260063,35.228137,-80.844169,20007
,270087,35.220593,-80.835392,20008
,340138,35.227485,-80.845478,20009
,340141,35.227485,-80.845478,20009
,350001,35.220937,-80.845644,20009
,350015,35.221845,-80.846666,10021
,40070,35.226564,-80.835048,20005
,40x0127,35.227971,-80.839581,20003
,48x0094,35.227590,-80.845605,30001
,50062,35.220937,-80.845644,20009
,60058,35.221763,-80.840810,10021
,62x0122,35.227081,-80.845699,20011
,64x0064,35.227971,-80.839581,20003
,70249,35.227338,-80.843237,20004
,70250,35.227338,-80.843237,20004
,70258,35.227338,-80.843237,20004
,70262,35.226726,-80.844575,30001
,70263,35.226726,-80.844575,30001
,70264,35.227016,-80.844921,20003
,70268,35.226726,-80.844575,30001
,74x0083,35.228409,-80.838964,10021
,77x0156,35.227590,-80.845605,30001
,77x0157,35.227590,-80.845605,30001
,77x0159,35.227590,-80.845605,30001
,80105,35.227590,-80.845605,20001
,85x0066,35.227590,-80.845605,30001
,870001,35.223566,-80.839357,10021
,90149,35.220593,-80.835392,20008
,90153,35.220593,-80.835392,20008
,100078,35.221993,-80.843762,20003
,170082,35.224969,-80.835156,30002
,100089,35.221993,-80.843762,20003
,10157,35.227657,-80.843613,20005
,10161,35.227657,-80.843613,20005
,10169,35.227657,-80.843613,20005
,110295,35.227206,-80.843087,20004
,140052,35.221763,-80.840810,10022
,140059,35.221763,-80.840810,10022
,150102,35.221495,-80.840499,10022
,160169,35.225596,-80.845401,20003
,160171,35.225596,-80.845401,20003
,170082,35.224899,-80.835252,30001
,170083,35.224969,-80.835156,30002
,170092,35.224969,-80.835156,30002
,170094,35.224969,-80.835156,30002
,170095,35.224969,-80.835156,30002
,170105,35.225249,-80.834763,30003
,170106,35.225249,-80.834763,30003
,190138,35.221788,-80.844066,20004
,190140,35.221788,-80.844066,20004
,200113,35.220065,-80.838845,20006
,210098,35.227779,-80.842262,20007
,210104,35.227779,-80.842262,20007
,220180,35.227758,-80.845809,20002
,220181,35.227758,-80.845809,20002
,230085,35.222646,-80.840632,10022
,230105,35.222646,-80.840632,10022
,260063,35.228400,-80.844467,20008
,270087,35.220579,-80.835382,20009
,340138,35.227590,-80.845605,20010
,340141,35.227590,-80.845605,20010
,350001,35.221358,-80.846106,20010
,350015,35.222142,-80.847001,10022
,40070,35.226823,-80.834672,20006
,40x0127,35.228218,-80.839228,20004
,48x0094,35.227758,-80.845809,30002
,50062,35.221358,-80.846106,20010
,60058,35.221495,-80.840499,10022
,62x0122,35.227027,-80.845785,20012
,64x0064,35.228218,-80.839228,20004
,70249,35.227657,-80.843613,20005
,70250,35.227657,-80.843613,20005
,70258,35.227657,-80.843613,20005
,70262,35.226892,-80.844774,30002
,70263,35.226892,-80.844774,30002
,70264,35.227175,-80.845122,20004
,70268,35.226892,-80.844774,30002
,74x0083,35.228592,-80.838704,10022
,77x0156,35.227758,-80.845809,30002
,77x0157,35.227758,-80.845809,30002
,77x0159,35.227758,-80.845809,30002
,80105,35.227758,-80.845809,20002
,85x0066,35.227758,-80.845809,30002
,870001,35.223777,-80.839040,10022
,90149,35.220579,-80.835382,20009
,90153,35.220579,-80.835382,20009
,100078,35.221788,-80.844066,20004
